DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA
3616341,3802881,6714,74313875,0,826964,0,19034,2368,1980,0,676,entropy=MEDIUM
3673354,3857643,6789,74137405,0,889098,0,7805,0,12726,0,674,activity=VERY_LOW
3574072,3740853,6711,70125827,0,836857,0,0,1853,3710,0,637
3671800,3880806,6738,79566561,0,834639,0,23851,21844,0,0,723
3769283,3982911,6757,81356867,0,910054,0,22752,13786,13897,0,739
3823245,4016878,7110,80485616,0,947166,7377,11063,5180,21524,0,731
3663693,3832758,6783,75894419,0,813557,12791,16558,751,0,0,690
3840675,4051057,7109,82548890,0,959034,3676,13983,14065,22013,0,750
3554147,3714278,6497,69429292,0,812700,3315,0,0,0,0,631
3710159,3877265,6820,78283154,0,812844,18630,21320,0,0,0,711
3734665,3899652,6958,78904382,0,827563,19278,20313,0,2453,0,717
3738812,3902447,6919,79723956,0,837074,21653,0,24248,0,0,724
3609232,3797146,6705,74555509,0,819836,0,17748,7034,0,0,677
3824288,4013840,7116,81803406,0,906704,13186,22861,0,15634,0,743
3631250,3821370,6549,75272931,0,852569,0,0,24764,2515,0,684
3699791,3871101,7118,78059857,0,836160,15810,0,23267,0,0,709
3634395,3810581,6514,72072405,0,874853,0,2012,0,10365,0,655
3626580,3804642,6535,74645450,0,826952,5862,4927,14245,0,0,678
3544083,3709863,6642,69328976,0,812737,0,2966,0,0,0,630
3643589,3830436,6640,74450420,0,869459,0,0,16266,6749,0,676
3794367,3995569,6815,78972585,0,962929,290,6503,8087,23673,0,718
3661448,3817045,6981,74900209,0,813900,15696,9123,1073,0,0,680
3762587,3941576,6997,78098806,0,907879,9867,3935,8245,14468,0,710
3731043,3887680,7101,75729141,0,875506,16839,0,0,10436,0,688
3708969,3887233,7149,75971203,0,893587,5616,0,11063,11610,0,690
3623864,3793225,7563,76984477,0,875687,0,0,13143,950,1,699
3574520,3729964,6916,70174487,0,812770,6362,0,0,0,0,638
3752123,3934243,7116,81856340,0,825992,17079,24697,13117,0,0,744
3615335,3772990,6695,72560279,0,816516,10393,2086,3757,0,0,659
3628920,3820923,6569,75445345,0,830568,0,18981,7432,1740,0,685
3847979,4025923,6980,81281775,0,933376,17143,5938,6717,18968,0,738
3832044,4040633,7173,82607442,0,951911,4452,10532,19462,19927,0,751
3904876,4093875,7158,84404767,0,954251,17520,12791,8776,22089,0,767
3742536,3934895,6874,77051468,0,935818,0,2077,10720,18720,0,700
3801410,3968479,7101,79360676,0,894830,19534,8544,0,13663,0,721
3792802,3997400,6958,79902649,0,940959,0,21555,0,21345,0,726
3762475,3948284,6914,77325318,0,935422,5062,0,8398,19031,0,703
3698228,3877351,6713,73790824,0,921045,0,0,0,18042,0,670
3741471,3918042,6958,75440972,0,928688,5258,0,0,19312,0,685
3716559,3916392,6498,77761316,0,911812,0,0,22974,12692,0,706
3665378,3853494,6465,75166841,0,867434,0,16414,0,9123,0,683
3612918,3770717,6922,72495891,0,813590,9387,5802,797,0,0,659
3618243,3805644,6970,74842649,0,829230,0,13065,12035,734,0,680
3808794,4001363,7047,81127099,0,932506,9812,0,22893,16127,0,737
3589060,3767395,6933,72792894,0,814154,0,16067,1358,0,0,661
3744597,3946429,6828,78900167,0,916864,0,10984,13971,15006,0,717
3695983,3879588,6461,74292823,0,914702,0,3361,0,16983,0,675
3797381,3977863,6947,77938071,0,946414,8813,3267,0,22257,0,708
3691922,3850763,7039,76668321,0,827371,18674,0,14533,0,0,697
3694241,3894903,6974,80222780,0,831912,4563,24689,19085,0,0,729
3816836,3988002,7109,78309136,0,943705,14070,0,0,21798,0,711
3645184,3820627,6770,75502806,0,820456,8378,12503,7678,0,0,686
3764947,3943129,6904,82254073,0,834525,20194,14585,21712,0,0,747
3709426,3876132,6902,78276074,0,813126,17725,21892,322,0,0,711
3623361,3813557,6902,75595921,0,829475,0,12491,16631,0,0,687
3666959,3841264,6985,72771461,0,899775,0,0,0,14486,0,661
3741446,3915547,6853,79028464,0,844945,15910,20794,0,5359,0,718
3557248,3721709,6494,69358071,0,828194,0,0,0,2581,0,630
3587757,3741018,6651,70782631,0,812716,8850,0,0,0,0,643
3752513,3920354,7100,76177666,0,909305,12065,0,0,16073,0,692
3887219,4110908,6837,86497657,0,961430,5059,21873,22431,21020,0,786
3651817,3799057,6666,73299324,0,819072,17897,0,0,1058,0,666
3542976,3708741,6677,69276591,0,812717,0,2749,0,0,0,629
3726304,3888755,6705,78645397,0,834081,21837,0,19126,359,0,715
3772445,3974240,7202,79692080,0,914757,1952,23909,0,16979,0,724
3768347,3971612,6777,79499095,0,918390,0,24366,0,17590,0,722
3767399,3943433,6977,82171879,0,829289,21442,18248,16429,0,0,747
3662598,3834313,6821,73765351,0,866777,5544,3322,2165,8637,0,670
3628002,3811786,6822,74041545,0,840041,0,17195,0,4545,0,673
3742623,3898975,6887,76760739,0,870604,19017,0,3799,9001,0,697
3950675,4150948,6904,87611940,0,960630,18336,22756,10403,22894,0,796
3725393,3925025,6709,78137963,0,911597,0,3307,20892,12981,0,710
3719149,3897734,6847,77693335,0,869627,10509,5185,13272,7261,0,706
3729754,3882593,6927,78354593,0,825549,24586,2817,12718,0,0,712
3705800,3904937,7848,83936426,0,875717,0,23966,19328,0,1,763
