DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA
3665052,4181586,7179,78649077,0,905976,0,19760,3273,14956,0,715,entropy=LOW
3636491,4117051,6991,78402337,0,812946,19422,20073,0,0,0,712,activity=VERY_LOW
3647608,4139267,7007,77741539,0,872249,12843,0,15245,7341,0,706
3596030,4100567,7021,74738927,0,882633,0,10703,0,11615,0,679
3701428,4208919,7109,78450596,0,941384,5284,878,10263,19691,0,713
3648713,4118277,6918,76211565,0,853605,21262,0,1163,6587,0,692
3633015,4115370,6912,77495783,0,839310,17785,4784,9872,2758,0,704
3769231,4274034,7083,81022263,0,959350,12492,639,10320,22670,0,736
3621949,4099425,6813,77315060,0,828664,19153,0,15808,0,0,702
3741270,4223862,7159,80302084,0,902811,22257,0,8982,13477,0,730
3676859,4206245,7091,81301144,0,897315,0,21082,17615,11119,0,739
3640381,4113285,6851,77104879,0,840176,20903,0,9621,2941,0,701
3577903,4077592,6805,76544326,0,823560,8437,12834,10694,0,0,695
3654697,4166837,7106,77508004,0,918219,0,7303,9826,15908,0,704
3653293,4138968,6961,77379088,0,862773,14646,10541,245,8263,0,703
3505639,4001516,6703,72198523,0,826583,1864,0,11682,340,0,656
3800282,4305627,7435,83815446,0,929062,17298,18422,4105,18648,0,762
3631166,4109638,7044,75255208,0,869020,13747,1539,0,9344,0,684
3488692,3979528,6740,71119412,0,821852,0,1760,7413,263,0,646
3689222,4168613,6934,77807224,0,885019,19438,0,3984,11352,0,707
3540374,4009857,6951,72231358,0,812856,13843,0,0,0,0,656
3658838,4173383,6993,76937459,0,925053,0,9850,1960,18362,0,699
3538140,4039962,6734,74637294,0,816696,2425,17862,3840,0,0,678
3498583,3993233,6711,71999959,0,825968,0,0,13167,0,0,654
3670449,4179846,7550,89484282,0,941321,0,9467,11228,12179,1,813
3834501,4334847,7145,84479114,0,950049,21889,7818,9726,21211,0,768
3721637,4208812,7000,79629704,0,906024,17732,0,10441,13774,0,723
3611529,4117311,6929,76176445,0,871892,2833,15946,0,9832,0,692
3771446,4275169,7162,82365830,0,943177,14637,0,19419,18460,0,748
3562871,4066104,6950,76030175,0,830192,4806,7782,17304,0,0,691
3522290,4027691,6561,74074428,0,834594,0,0,21828,0,0,673
3557193,4063980,6811,75086850,0,856923,0,0,21575,3744,0,682
3490313,3981013,6708,71339640,0,823248,0,0,10410,0,0,648
3662313,4145860,7081,79998392,0,828139,20941,10016,15168,0,0,727
3610169,4124229,7219,79411102,0,832266,5740,19042,19212,0,0,721
3579521,4082150,6854,73974847,0,884670,0,0,8862,10488,0,672
3701863,4190314,6741,79481539,0,876131,19451,9568,2953,10051,0,722
3661897,4145285,7252,79476274,0,823950,19832,20894,1320,1607,0,722
3677831,4153993,6938,77506850,0,874228,20214,0,4121,9529,0,704
3520138,4024060,6926,73814947,0,833660,0,0,20744,0,0,671
3732110,4220178,7125,81543955,0,879365,21959,7547,12263,9015,0,741
3648589,4136069,7052,79423175,0,832358,19933,4427,19384,0,0,722
3484075,3968214,7004,69652796,0,827903,0,366,0,2503,0,633
3571445,4040423,6870,73749088,0,822327,15399,0,3576,979,0,670
3633856,4111256,7025,77731965,0,827747,21831,0,14815,0,0,706
3584469,4091442,6855,76159267,0,863887,1863,4290,17687,5558,0,692
3597313,4064735,6955,75099074,0,818044,20551,0,5127,0,0,682
3651778,4169937,7009,78698736,0,893534,2411,13909,10858,11623,0,715
3550660,4030186,6692,73587960,0,821174,11189,0,8372,0,0,669
3769678,4270381,7662,92438802,0,982016,10132,0,15368,18288,1,840
3598402,4104412,7019,75286935,0,888662,0,1922,12318,10571,0,684
3563812,4054824,6724,73122070,0,865363,3030,0,5347,7864,0,664
3701299,4222110,7068,78722188,0,952192,0,7309,7693,21923,0,715
3611478,4112162,6798,78474140,0,824388,11369,17121,11471,0,0,713
3632373,4136795,6969,75131725,0,923498,0,272,4887,17617,0,683
3686629,4165206,6999,77814008,0,886505,17881,0,5640,11321,0,707
3573993,4055642,6989,75085150,0,826396,12286,0,13507,0,0,682
3593532,4069606,6848,75622495,0,823310,17508,0,10419,0,0,687
3577514,4057850,6829,74948523,0,823446,14636,0,10535,0,0,681
3686403,4172600,7052,76677002,0,916623,11777,0,0,17273,0,697
3783943,4290558,6854,82692537,0,949751,15486,0,18386,19739,0,751
3691231,4216686,7004,79871057,0,940086,0,2988,22088,17511,0,726
3618745,4131837,7164,76970049,0,875398,0,21470,0,10404,0,699
3578710,4087558,6907,75651142,0,869306,0,2364,18483,6321,0,687
3654958,4135142,7054,76193871,0,881308,14364,2377,0,11395,0,692
3676900,4164424,7154,79819056,0,844308,17179,22037,0,5215,0,725
3663405,4147828,6929,78525374,0,850507,17258,12119,3983,5592,0,713
3636040,4119260,7002,78570123,0,813224,18547,21398,266,0,0,714
3468187,3954628,6739,69680457,0,816275,0,0,3481,0,0,633
3821169,4349513,7374,87437202,0,928448,15525,22475,20355,15835,0,794
3731674,4266552,6914,81820307,0,956517,0,9037,20603,20502,0,743
3623915,4124301,6924,76511940,0,868538,6318,14458,0,9274,0,695
3601344,4078871,6781,76088590,0,823984,17819,937,11110,0,0,691
3609789,4120334,7129,76040625,0,895704,0,1169,15441,11219,0,691
3752438,4265702,7749,91474278,0,991700,0,16737,0,22418,1,831
3549457,4048519,6897,73815390,0,857786,0,0,14732,5024,0,671
3685565,4196251,7013,80036276,0,899979,7090,9915,15260,11958,0,727
3628788,4143504,7132,77515345,0,880354,0,22755,0,11233,0,704
3548801,4029523,6878,73758642,0,812888,9379,10934,0,0,0,670
3536341,4033826,6718,72979472,0,853578,0,0,11395,4897,0,663
3752725,4247954,7046,80467937,0,928710,15359,7776,2480,18877,0,731
3748936,4254421,7058,81720743,0,927939,14833,0,19589,15900,0,742
3633696,4128309,7047,75839732,0,897832,5608,0,8186,12775,0,689
3481427,3972640,6666,70679001,0,820417,0,0,7651,0,0,642
3727539,4232665,7140,83549216,0,860080,18788,20382,15534,5261,0,759
3686699,4202899,7180,78155905,0,948766,259,0,14411,20220,0,710
3550822,4033400,6861,73812641,0,823148,10247,0,10273,0,0,671
3568244,4077097,7094,76414785,0,834230,1398,17357,10702,1766,0,694
3582702,4083125,7155,74670118,0,872954,0,6937,6765,8869,0,678
3644809,4149373,7043,76220623,0,918690,1946,0,9640,16015,0,692
3638509,4114941,6948,78018975,0,832147,21239,0,15975,534,0,709
3502241,3997933,6792,72263800,0,827079,0,0,14267,0,0,657
3589135,4092999,7090,75261497,0,879356,1122,379,14994,8576,0,684
3695829,4203462,7025,78678892,0,934726,5436,0,14023,17950,0,715
3580978,4057949,7058,75132883,0,824674,14214,0,11735,0,0,683
3643022,4153228,7013,76612316,0,912554,0,9689,3576,16011,0,696
3656056,4137309,7014,79220428,0,821318,22554,13751,6075,386,0,720
3497714,3990631,6827,71833906,0,824863,468,0,11992,0,0,653
3634915,4111912,7106,76587979,0,845622,16205,9256,0,5449,0,696
3760217,4252398,7728,91599043,0,963529,12425,8673,1885,17435,1,832
3770017,4258492,7135,80208787,0,942748,16894,4309,0,21631,0,729
3476743,3968142,6712,70429595,0,819430,0,0,6607,0,0,640
3531239,4029022,6865,73963707,0,812867,2766,18540,0,0,0,672
3504227,4000267,7087,72368183,0,827623,0,0,14705,0,0,657
3517886,3994547,6621,71642648,0,812769,9049,2432,0,0,0,651
3538107,4018720,6655,72923835,0,812825,9807,7009,0,0,0,663
