DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA
5244870,5246417,8584,155237313,0,813682,165244,0,0,196270,0,1411,ENTROPY=LOW
5341650,5875934,8596,201295843,0,1039017,0,38336,225433,295570,0,1830,ACTIVITY=HIGH
3660316,3629980,6787,68802277,0,812755,0,0,0,0,0,625
4276606,4448880,7603,116894678,0,850530,0,0,37345,166931,0,1062
6256461,6442078,9448,225267778,0,1100775,215880,145883,286963,0,0,2047
6074828,6225698,9008,211761456,0,1041809,209057,61874,228051,95495,0,1925
4609194,4898450,9017,143458480,0,813625,0,195428,0,118744,0,1304
6264839,6323027,8396,215263257,0,855048,260869,283479,40564,21553,0,1957
5150380,5439163,8657,172255880,0,906351,60951,50040,92757,231739,0,1566
6138989,6243235,11661,211754436,0,814556,231371,271498,0,91018,0,1925
6119043,6284564,20449,298643846,0,1922304,46120,222162,18744,159386,1,2715
5704422,5538161,8089,167719020,0,813866,273054,134210,0,0,0,1524
5194359,5677268,9017,190457384,0,1056887,0,208322,242646,58157,0,1731
6059524,6034510,10335,196987451,0,814250,266782,226902,0,36675,0,1790
5001901,5083246,9142,148646909,0,989124,113524,0,175448,42901,0,1351
5699415,6356024,10621,229708978,0,1091050,0,154333,276328,246274,0,2088
3821192,3764229,7053,75351728,0,812860,26781,0,0,0,0,685
4656960,4959681,8013,148091165,0,992377,0,151818,179211,0,0,1346
4354007,4530717,6976,121875880,0,967323,8788,0,153945,59915,0,1108
5430753,5427310,8277,165099635,0,874415,187815,6778,60848,145718,0,1500
4451918,4682642,8169,131340763,0,885999,0,122262,72772,67471,0,1194
4372806,4586607,8179,124752707,0,813327,0,73115,0,163905,0,1134
4549990,4818357,7130,139685209,0,1061222,0,0,248362,48590,0,1269
5340245,6168830,14584,245300808,0,1205981,0,258506,0,298992,1,2230
4975381,4842804,8209,131018494,0,813481,179368,0,0,78268,0,1191
6246540,6602662,10947,235291922,0,1024627,161265,27563,210075,299071,0,2139
5296502,5647054,9664,184518077,0,813969,56693,213857,0,215892,0,1677
5706997,5820155,9612,188486821,0,862276,179659,76365,48245,195748,0,1713
3660316,3629981,6787,68802277,0,812755,0,0,0,0,0,625
4506101,4726907,7894,132756454,0,886060,12430,70698,72816,113171,0,1206
3953524,4017468,6619,91983456,0,891478,0,0,78489,18681,0,836
5730155,5736753,9050,182565334,0,917282,217356,149508,103548,0,0,1659
4897939,5281176,9527,165821290,0,992740,0,0,178889,230996,0,1507
3887593,3912340,7342,85140118,0,818409,5491,0,5418,58404,0,774
5299074,5710388,9670,190022968,0,936482,35425,131953,122632,219944,0,1727
5742645,5884556,8973,193285958,0,949342,173852,68201,135619,141365,0,1757
7107713,6979832,21015,330056071,0,2012831,252327,206654,111057,0,1,3000
3660316,3629980,6787,68802277,0,812755,0,0,0,0,0,625
5223606,5511987,9390,176865415,0,1056119,69652,137640,242414,0,0,1607
6439992,6461792,12029,221509609,0,814662,292000,272796,0,68071,0,2013
5472458,5641078,10125,180302577,0,1086464,138694,0,272395,52623,0,1639
4944600,5349168,10074,169910290,0,1070827,0,0,256837,168820,0,1544
5483409,5745816,8799,189016758,0,975325,107122,231463,161068,0,0,1718
4375246,4581384,9075,125044681,0,880093,0,111311,66562,58154,0,1136
4794524,4660777,7772,121423177,0,850639,160361,0,37363,19011,0,1103
4507698,4762192,8106,134861211,0,813396,0,0,0,281686,0,1226
4390861,4610610,7840,125928826,0,813294,0,0,0,243599,0,1144
5756411,5870847,9305,190634241,0,814014,185985,30417,0,294515,0,1733
4800030,4858596,7102,137202207,0,1001186,95336,0,188237,0,0,1247
4692737,5001005,7236,150582772,0,1097973,0,0,285003,57633,0,1369
5245147,5123692,8111,146154471,0,826866,206404,0,13377,100957,0,1328
5607017,5527856,9544,168876939,0,820263,234376,172148,6383,0,0,1535
5225397,5170814,8061,149927304,0,813486,182903,0,0,155211,0,1363
3870939,3908027,7058,85290078,0,862145,0,0,49271,19982,0,775
4024921,4114159,7661,97575976,0,813057,0,120128,0,0,0,887
